job_id,job_title,salary_usd,salary_currency,experience_level,employment_type,company_location,company_size,employee_residence,remote_ratio,required_skills,education_required,years_experience,industry,posting_date,application_deadline,job_description_length,benefits_score,company_name
4500,8,11.37268590855564,2,2,2,11,0,6,50,5464,0,2,10,207,230,7.360739903058278,2.128231705849268,13
4501,2,11.134428427413729,2,2,0,3,2,3,0,4173,3,2,4,351,374,7.246368080102461,1.9740810260220096,6
4502,14,10.822394858193437,2,0,2,8,1,8,50,11870,0,1,2,92,123,7.534762657037537,2.2617630984737906,3
4503,8,11.423110160647864,2,3,2,8,0,8,0,2596,0,9,6,355,399,6.470799503782602,2.066862759472976,4
4504,2,11.387124118407616,1,2,2,18,0,18,0,4468,0,4,0,100,135,6.570882962339584,2.066862759472976,1
4505,0,11.051255018113492,2,0,0,0,2,0,50,9874,1,1,13,176,176,6.903747257584598,2.2823823856765264,7
4506,3,11.644023900353048,2,3,2,10,0,10,50,4479,0,7,12,282,282,7.404887575616125,2.0149030205422647,7
4507,0,11.21704991748992,2,2,2,3,1,3,50,1473,2,3,10,104,118,7.01301578963963,1.9315214116032138,15
4508,7,10.905900933264697,2,0,2,1,1,1,50,7671,0,0,9,155,209,6.981934677156389,2.1041341542702074,15
4509,17,11.775220496271928,0,3,0,7,1,7,0,6251,0,7,6,390,389,6.853299093186078,2.0918640616783932,15
4510,3,11.187596906286172,0,2,1,6,2,6,100,12131,2,3,14,57,56,7.002155954403621,2.2617630984737906,2
4511,1,11.366279884628744,2,2,3,4,2,4,0,1282,0,2,8,103,157,6.953684210870537,2.1400661634962708,6
4512,11,11.181973961021713,2,0,3,2,0,2,50,11813,2,0,1,108,134,7.559038255443384,2.028148247292285,0
4513,6,10.96825001232884,0,0,0,6,1,6,50,6864,0,1,2,43,83,6.8690144506657065,2.0014800002101243,13
4514,9,11.03152918522824,2,2,3,1,1,17,0,3418,3,4,7,73,131,7.331714969726466,1.9878743481543455,6
4515,15,11.443232348368884,2,2,2,14,0,17,100,12306,3,2,2,312,358,7.805882040228621,2.2617630984737906,8
4516,0,12.229188405786012,2,1,3,14,2,6,100,5354,0,17,3,11,43,7.591861714889934,1.667706820558076,8
4517,19,12.009248431752058,2,3,2,14,0,14,100,11715,2,5,7,114,144,7.798933310041217,2.1162555148025524,3
4518,14,11.585646046571181,2,1,1,8,1,8,100,12858,0,15,6,16,33,7.244941546337007,2.1400661634962708,4
4519,13,11.270395199855828,2,3,2,15,2,15,50,9253,1,9,13,182,188,7.71244383427499,1.791759469228055,11
4520,15,11.968234150467211,2,3,3,13,2,19,100,8461,1,8,13,230,279,7.6953031349635665,2.0794415416798357,8
4521,2,11.527321345253961,2,2,3,2,1,17,0,853,0,2,5,112,136,7.520234556474628,1.916922612182061,0
4522,5,11.815648847616478,2,3,3,0,0,0,50,12598,0,5,5,324,350,7.668561108015897,2.028148247292285,11
4523,15,11.257271635090223,2,2,3,11,1,11,50,2314,1,4,3,141,144,6.759255270663693,2.0412203288596382,11
4524,18,11.36440225452647,2,2,1,9,0,9,100,4122,0,2,10,152,151,7.717351272185329,2.1041341542702074,3
4525,15,12.077204648070309,2,1,3,2,1,2,0,2328,1,11,7,363,373,7.249215057114389,1.791759469228055,14
4526,16,11.543997684524639,2,2,1,16,1,8,100,3508,3,2,8,145,164,7.237778191923443,1.7749523509116738,2
4527,9,11.521012675152848,0,2,0,12,0,12,100,7721,1,3,5,359,371,7.674617497364363,1.7227665977411035,9
4528,6,11.628635241798932,2,2,3,0,0,9,0,2542,1,3,12,255,273,7.385851078125209,2.0918640616783932,14
4529,10,11.489462346242421,1,2,0,18,0,18,50,6631,1,2,6,416,426,7.066466970136958,1.7404661748405046,9
4530,11,12.268662394043254,2,1,3,4,2,4,0,3858,1,18,1,334,336,7.81237820598861,2.2407096892759584,15
4531,7,11.336641644308504,2,2,0,2,0,12,100,10821,0,3,3,450,474,6.338594078203183,2.151762203259462,10
4532,17,11.239816684367907,2,0,3,16,1,16,100,1304,3,0,4,147,204,7.29641326877392,1.7749523509116738,8
4533,13,12.184235950921,2,3,1,4,1,5,0,155,2,7,4,2,26,6.633318433280377,1.6863989535702288,7
4534,0,11.226455990357765,2,3,1,3,2,8,100,10718,0,9,1,235,243,7.359467638255621,2.186051276738094,0
4535,6,11.823288371645067,2,1,0,10,2,10,50,234,3,15,1,436,437,7.233455418621439,1.6863989535702288,7
4536,7,11.641837454562426,0,2,0,7,0,7,50,5115,0,4,6,220,272,7.134093721192866,2.2300144001592104,4
4537,6,11.107510355612106,2,2,1,8,1,8,100,11438,1,4,10,116,117,7.745002803515839,2.128231705849268,5
4538,12,11.95116749259233,2,1,3,3,0,3,0,9380,2,15,14,375,374,7.037905963447182,2.0541237336955462,12
4539,16,11.535420542797599,2,0,3,17,2,1,0,2608,0,1,5,289,329,6.964135612418245,1.791759469228055,4
4540,15,11.687273652101487,2,1,0,9,2,9,50,12422,3,10,7,117,143,7.718685495198466,2.163323025660538,10
4541,18,11.642522879640667,2,1,2,10,2,10,50,465,3,11,13,210,218,7.017506142941256,1.7578579175523736,0
4542,17,10.691694881645189,2,0,2,8,2,8,0,6484,2,1,14,273,299,7.492203042618741,2.0794415416798357,4
4543,1,11.257504043096436,2,0,0,0,0,0,100,6398,3,1,5,77,112,6.818924065275521,1.8082887711792655,5
4544,19,11.800485029918272,0,3,3,7,0,7,100,10171,2,5,8,202,219,6.439350371100098,1.9740810260220096,14
4545,16,10.9628737947034,2,2,0,1,2,18,100,1908,0,2,4,118,172,7.720905251936779,2.1162555148025524,14
4546,17,11.129715855760479,2,2,2,0,2,2,50,8147,2,2,1,153,165,6.663132695990803,2.163323025660538,11
4547,18,11.953931446997485,1,3,0,18,1,13,0,6351,2,5,13,281,283,6.476972362889683,1.6486586255873816,7
4548,6,11.513125444972895,2,1,1,15,1,15,100,12623,2,15,10,410,465,7.380879035564116,1.9021075263969205,14
4549,13,12.025791006688099,1,3,1,18,0,18,50,4823,1,7,5,391,435,7.785305182539862,1.7047480922384253,9
4550,19,10.94385259951221,2,0,1,9,1,9,100,8902,0,0,13,193,196,7.728855823852543,2.0541237336955462,11
4551,7,11.253299448078604,0,0,1,12,1,12,50,4680,1,1,8,14,50,6.546785410760524,2.0412203288596382,10
4552,1,11.289344317924972,0,0,3,6,0,6,0,11887,2,0,9,200,229,7.762170607138205,1.6863989535702288,14
4553,14,11.49893809623429,2,2,2,0,2,0,100,6368,1,3,5,420,426,7.1252830915107115,2.1400661634962708,5
4554,0,10.998627151725264,0,0,0,6,0,6,50,8774,1,0,8,349,379,7.653494909661253,2.163323025660538,7
4555,6,11.638297409653047,2,2,1,14,1,14,50,10979,1,2,12,10,49,6.977281341630747,1.7749523509116738,6
4556,14,11.512635422912098,2,3,0,8,0,8,100,251,1,7,2,359,372,7.640603826393634,1.9315214116032138,6
4557,3,11.073939767093938,2,0,1,4,2,4,100,6913,0,1,6,464,493,7.784473235736469,2.028148247292285,7
4558,7,11.408497847361003,2,3,0,11,1,15,50,1657,3,7,8,60,103,6.912742820493176,2.2192034840549946,14
4559,9,11.693178216595072,1,3,1,18,1,18,100,12640,0,7,9,457,476,6.472346294500901,2.2823823856765264,0
4560,5,11.472343025087802,2,1,1,8,2,9,50,8596,3,16,5,95,119,7.799753318287247,1.62924053973028,11
4561,14,12.242115236877103,2,1,1,14,0,14,100,9955,0,18,14,368,394,6.670766320845874,1.62924053973028,5
4562,3,10.624541686349081,2,0,1,9,2,9,50,12066,2,1,7,334,366,7.252053951852814,1.9315214116032138,5
4563,8,11.672967329073101,2,3,2,9,0,9,50,11744,1,7,1,63,86,6.535241271013659,1.6863989535702288,3
4564,7,11.986927340565726,2,3,0,4,1,4,100,1849,3,9,11,320,334,6.761572768804055,1.7227665977411035,3
4565,4,11.580649531864958,2,3,0,15,1,15,0,6781,2,5,3,424,431,6.315358001522335,1.7578579175523736,6
4566,7,10.87729219061089,0,0,3,6,2,0,100,2065,3,0,2,19,32,7.659171367666058,2.0149030205422647,8
4567,14,11.678075430255856,2,3,0,0,0,0,0,1131,2,6,7,12,58,7.1252830915107115,2.0412203288596382,6
4568,8,11.164997865503164,0,2,1,6,2,6,100,6606,0,4,6,302,302,6.7580945044277305,2.1972245773362196,0
4569,2,11.76693957915092,2,1,1,8,1,1,100,11535,2,12,9,318,355,7.727535110475448,1.9315214116032138,15
4570,4,11.557171989089788,2,1,0,5,2,18,100,11835,2,17,1,49,57,6.799055862058796,1.9459101490553132,0
4571,2,12.060509156681812,2,3,1,16,0,16,100,11218,3,5,8,355,354,7.518607216815252,1.6486586255873816,1
4572,0,12.141491456815688,0,1,2,6,1,6,100,6717,1,19,5,126,178,7.280008252884188,1.916922612182061,10
4573,8,11.07833531053482,0,0,3,7,2,7,0,2226,1,1,9,80,98,6.455198563340122,1.62924053973028,10
4574,6,11.359109729042999,2,2,3,2,2,2,50,10176,3,4,6,88,109,7.599401333415815,2.2082744135228043,2
4575,7,11.118148039566904,2,0,1,17,2,17,50,9668,3,1,3,18,43,7.336285660021297,2.0794415416798357,8
4576,6,11.141499399085486,2,2,0,15,0,18,50,12918,0,2,7,123,138,6.769641976852503,1.7047480922384253,14
4577,8,12.190461422015956,2,1,2,4,2,4,0,12063,2,12,1,22,34,6.673297967767654,1.6863989535702288,1
4578,13,12.313482060758997,0,1,0,12,1,17,50,1423,0,16,14,164,201,7.421775793644647,1.8870696490323797,14
4579,10,10.403565627755354,2,0,2,5,2,5,0,326,0,1,3,4,25,7.687538766201629,2.128231705849268,14
4580,4,10.885959206069424,2,0,3,0,2,0,50,4366,1,1,1,167,177,6.882437470997847,1.824549292051046,13
4581,12,11.453886460398087,2,3,1,1,1,1,0,11589,0,7,11,69,89,6.960347729101308,2.163323025660538,5
4582,0,11.623339191624597,2,3,2,1,0,4,0,3923,3,8,6,315,347,6.902742737158593,1.6486586255873816,10
4583,13,11.583840487939831,2,3,0,0,1,12,50,8471,0,5,0,398,418,6.942156705699469,1.7047480922384253,12
4584,1,11.824189777679566,0,3,1,6,1,12,100,1851,1,9,1,25,71,6.926577033222725,2.151762203259462,3
4585,15,11.954497468971676,2,1,1,15,0,15,0,12732,0,13,4,103,119,6.891625897052253,2.2823823856765264,8
4586,11,11.357148463398387,2,2,0,0,1,0,50,478,1,3,4,183,232,7.67275789664251,1.9315214116032138,13
4587,17,11.028124899028388,2,0,3,9,0,9,100,1083,0,0,12,253,268,7.562161631225652,1.9459101490553132,7
4588,1,11.79839008068105,0,3,3,6,0,6,100,5321,1,8,13,186,237,7.5126175446745105,2.0412203288596382,0
4589,2,11.565147827640155,2,0,2,17,0,3,50,9357,0,1,1,244,284,7.587817219993427,1.6486586255873816,15
4590,11,11.287855058462304,2,2,1,0,1,0,0,24,2,4,13,186,205,6.556778356158042,1.7047480922384253,4
4591,4,11.908501840328023,2,1,1,1,0,1,0,3333,3,17,7,442,480,7.358830898342354,2.1972245773362196,2
4592,5,11.395211176950673,2,3,2,2,2,2,100,7482,0,5,9,411,418,7.524021415206125,2.028148247292285,7
4593,12,11.326113842903409,2,3,2,11,1,16,100,99,3,8,14,8,37,6.983789965258135,2.1162555148025524,2
4594,9,10.650199196425806,2,0,2,11,1,11,100,8617,3,0,12,10,36,7.511524648390866,2.0794415416798357,10
4595,3,10.800411961919318,2,0,2,1,2,1,100,3816,0,0,5,145,166,7.649216319820633,1.9021075263969205,5
4596,2,11.73099215078413,2,3,3,19,1,19,0,6595,1,8,13,22,31,6.836259277277067,1.7227665977411035,5
4597,3,10.797205423557891,2,0,0,10,0,10,100,1033,1,0,10,358,375,6.499787040655854,1.9600947840472698,1
4598,7,11.023649307900758,2,0,1,0,1,0,100,12530,1,0,1,110,131,6.639875833826536,2.066862759472976,6
4599,13,11.176767179061333,2,0,1,13,2,13,0,10806,3,1,6,399,416,6.637258031284457,1.667706820558076,11
4600,15,10.944788474491125,2,0,0,15,0,15,50,2486,2,1,7,390,439,7.45298232946546,2.2192034840549946,1
4601,14,11.797600520876,2,1,3,8,1,8,0,4898,1,12,4,451,470,6.785587645007929,1.8718021769015913,1
4602,6,11.125098879466098,2,2,1,15,2,13,0,5181,3,3,12,419,455,7.521859252201629,2.2925347571405443,11
4603,3,10.80677409527503,2,0,3,10,0,10,50,11111,1,0,10,354,402,7.053585727193677,1.840549633397487,7
4604,19,11.543832871998514,2,3,3,2,2,2,100,7339,0,5,8,338,385,7.333676395657684,2.186051276738094,13
4605,16,11.731040393929593,2,2,1,16,0,16,50,1417,0,4,13,375,403,7.711548979629146,2.2925347571405443,5
4606,3,11.139177023413632,2,2,0,5,0,5,50,2054,0,2,5,163,196,7.340186835320115,2.066862759472976,1
4607,7,10.847140501166095,2,0,3,16,2,16,0,11364,0,1,4,122,170,6.595780513961311,1.8082887711792655,12
4608,1,11.853766714966392,2,2,3,4,0,4,50,7079,0,3,1,260,306,6.259581464064923,2.1162555148025524,13
4609,4,11.1014020422781,2,2,3,11,0,3,50,8678,0,3,8,252,300,6.621405651764134,1.916922612182061,6
4610,13,11.785925278635867,2,3,1,0,1,0,100,13087,0,7,5,468,470,7.615298339825815,1.7578579175523736,9
4611,7,11.587661811084246,2,1,2,3,1,7,100,548,3,16,5,384,438,6.895682697747868,1.9878743481543455,8
4612,9,11.680175684243897,2,2,2,16,0,16,100,8475,0,4,12,106,131,7.0707241072602764,1.7047480922384253,10
4613,11,11.769936967395626,2,1,3,9,2,9,50,3883,3,17,0,10,41,7.347299700743164,1.9459101490553132,8
4614,17,10.477766734079745,2,0,3,15,2,15,0,7336,1,1,2,108,154,6.893656354602635,1.8082887711792655,10
4615,4,10.851024981743453,2,0,0,11,1,11,100,8243,2,1,4,14,54,7.655864017616056,2.1400661634962708,4
4616,0,11.530107013178988,2,3,0,10,0,10,50,9869,0,9,14,394,422,7.2305631534092925,2.2512917986064953,10
4617,2,11.978613545617103,2,1,1,2,2,11,100,2592,0,15,3,252,273,7.176254532017144,2.174751721484161,13
4618,10,11.239764121259313,0,2,3,6,1,6,0,6418,0,2,2,217,234,7.68017564043659,1.9315214116032138,1
4619,6,11.00216650564878,1,0,1,18,2,1,100,4954,3,1,0,113,161,6.453624998892692,2.272125885509337,11
4620,4,10.7975940232744,2,0,0,15,2,15,50,2408,2,1,6,14,63,7.087573705557973,1.7578579175523736,6
4621,3,11.080109714839265,2,3,0,10,2,10,0,4897,2,7,13,458,487,7.8083230503910555,2.1972245773362196,12
4622,3,11.481001267385585,2,0,0,4,1,4,100,10221,2,1,0,7,16,6.907755278982137,2.174751721484161,11
4623,18,11.891649530553915,0,3,1,7,0,7,100,12140,0,8,4,70,123,7.80994708647679,2.1041341542702074,4
4624,6,11.437382617721584,2,2,2,14,1,16,0,13201,0,4,1,407,408,6.786716950605081,1.667706820558076,10
4625,14,11.578909815392725,2,1,3,10,2,10,0,12954,3,10,3,473,495,6.760414691083428,1.6863989535702288,13
4626,9,12.233201312918426,2,1,1,2,2,10,50,5033,2,13,6,282,293,7.009408932708637,2.174751721484161,8
4627,19,11.880079312914011,1,3,2,18,2,18,50,11783,3,6,2,180,215,6.472346294500901,1.7749523509116738,5
4628,5,11.241589071054534,2,2,2,15,1,16,100,4990,1,3,10,164,163,7.1631723908466425,2.272125885509337,2
4629,5,11.572504834818755,2,2,2,19,1,19,50,6636,0,2,6,482,513,7.445417556701687,2.272125885509337,7
4630,7,11.351276744965613,2,3,2,10,0,13,0,5351,0,5,4,13,14,7.794411205726601,1.8870696490323797,3
4631,1,11.62300781520034,0,3,2,6,0,4,0,47,2,7,8,115,120,7.7279755421055585,1.8082887711792655,7
4632,6,12.184164402981294,2,1,0,9,0,9,100,4877,0,14,6,44,94,7.207118856207756,1.916922612182061,9
4633,12,11.879725971932828,2,3,1,0,0,0,0,10891,2,9,14,264,265,7.60339933974067,1.9740810260220096,2
4634,16,11.598809540127178,2,2,3,14,1,14,0,832,0,4,3,254,273,7.6586995582682995,2.174751721484161,5
4635,13,11.209940227442981,0,2,0,7,2,7,100,1044,2,4,9,210,253,7.200424892944957,1.667706820558076,2
4636,6,11.695130348291432,2,2,2,19,1,19,100,4935,3,4,8,175,211,7.023758954738443,1.6094379124341003,8
4637,9,11.152070367780533,2,0,1,4,2,13,100,12653,3,1,14,190,224,6.992096427415888,2.0149030205422647,3
4638,8,12.317949384415797,2,1,1,0,0,0,50,1584,1,14,7,234,235,7.569411792450712,2.2617630984737906,11
4639,16,12.284828371551832,2,1,2,2,1,8,0,4642,0,13,8,14,64,7.3427791893318455,1.667706820558076,14
4640,8,11.769225223593338,2,2,2,4,1,4,100,6243,3,4,3,263,279,6.988413181999592,2.1972245773362196,3
4641,15,10.731209331392293,2,0,3,15,1,15,0,5915,0,0,0,474,486,7.492760300922379,2.0412203288596382,8
4642,7,11.115383882657577,2,2,2,3,2,3,100,11247,3,3,5,186,207,7.116394144093465,2.0918640616783932,14
4643,10,11.445855743045126,2,3,0,1,1,1,100,4697,3,6,1,95,94,6.7661917146603505,2.163323025660538,11
4644,2,11.95859157482254,2,1,2,11,2,3,0,2479,2,17,10,136,187,7.784057002639929,1.6863989535702288,14
4645,7,10.868930287869887,2,0,3,9,0,9,100,12342,3,0,11,42,41,7.616283561580385,1.6486586255873816,7
4646,13,11.485276737374106,2,3,0,15,1,15,100,6890,2,6,3,171,181,6.415096959171596,1.9878743481543455,15
4647,14,11.696895662009707,1,3,3,18,2,18,100,12288,0,7,2,444,477,6.996681488176539,2.1041341542702074,11
4648,10,11.392902422370499,0,2,3,6,1,7,0,5244,2,3,13,338,356,7.790282380703483,2.272125885509337,15
4649,4,11.239566984991516,0,0,1,12,0,12,100,4997,3,1,4,160,184,6.45833828334479,2.272125885509337,5
4650,15,11.496552150852283,2,1,0,11,2,11,50,4945,3,19,8,107,129,7.762596048540069,1.6094379124341003,8
4651,4,11.490086633066195,0,2,2,12,0,12,100,3325,2,4,3,140,192,7.440146680662688,1.9021075263969205,4
4652,8,10.979070012089547,2,0,3,8,0,8,50,9599,3,0,6,353,408,7.60887062919126,2.028148247292285,10
4653,6,12.180149526176788,2,3,2,13,0,13,100,7705,3,6,12,9,34,7.650644551436897,2.1041341542702074,6
4654,18,10.913450760272918,2,2,0,5,2,5,50,7932,1,4,11,118,145,7.422373700986824,2.1400661634962708,12
4655,11,11.49092522469056,2,3,3,11,1,9,100,4168,1,9,0,359,378,7.8009820712577405,2.1400661634962708,4
4656,6,11.704206763135655,0,2,1,7,0,7,50,12456,0,2,6,74,124,6.595780513961311,2.0918640616783932,7
4657,14,11.59088600643944,2,2,1,13,0,13,0,9816,3,4,3,469,509,7.43307534889858,1.62924053973028,1
4658,3,10.86111214790326,2,0,2,10,0,10,50,11638,3,0,14,227,277,7.346010209913293,1.7047480922384253,11
4659,18,11.390350968577714,2,3,2,15,2,15,100,10479,1,5,10,63,101,7.647786045440933,1.7578579175523736,2
4660,16,11.467059521098042,0,2,1,7,2,7,0,4537,3,4,12,106,127,6.894670039433482,1.62924053973028,8
4661,16,11.29545330089325,2,3,3,9,2,9,50,3755,2,5,7,435,479,6.854354502255021,1.824549292051046,14
4662,8,11.711784520403112,2,3,0,19,1,19,100,12476,3,6,14,156,191,7.550661243105336,2.151762203259462,0
4663,16,11.504278184777677,1,3,2,18,2,18,100,12084,0,6,9,238,262,6.464588303689961,1.9600947840472698,13
4664,12,12.302454977646473,2,1,0,16,0,1,100,6168,1,15,3,404,418,7.760893195851024,2.0149030205422647,13
4665,4,11.623768921796477,0,2,1,12,1,7,0,98,3,2,10,187,245,7.093404625868766,2.163323025660538,4
4666,2,11.78712708300813,2,1,0,5,0,5,50,11150,0,13,3,403,442,6.505784060128229,2.186051276738094,6
4667,2,11.832193409981196,0,3,0,7,1,7,0,706,1,5,11,375,425,7.721791776817535,1.62924053973028,14
4668,11,11.397525836740476,0,2,1,6,0,6,100,5480,0,3,9,466,520,6.957497370876951,2.0149030205422647,3
4669,5,11.602693040153575,2,2,2,4,2,4,100,12299,1,2,4,384,409,7.473637108496206,2.2192034840549946,13
4670,13,11.278758882665727,0,0,3,12,1,12,0,2934,3,0,7,206,221,6.92461239604856,2.0014800002101243,0
4671,10,11.353355125282244,2,3,0,9,1,9,50,3862,1,5,5,185,221,7.746300662231439,2.1041341542702074,11
4672,5,11.477256835690769,0,2,3,7,2,9,0,7582,1,4,9,86,123,7.503840746698951,2.174751721484161,4
4673,18,11.34801544379571,2,2,3,13,2,13,50,8286,3,4,10,473,479,7.062191632286556,1.7047480922384253,0
4674,1,10.523553157094481,2,0,1,5,1,5,0,517,1,1,5,245,296,7.321849713788356,2.272125885509337,13
4675,7,11.838567841208405,2,1,0,16,2,16,50,6031,2,18,11,225,252,7.109062135687172,2.1400661634962708,15
4676,1,12.03050423482885,0,1,1,12,1,12,100,4740,3,13,13,302,326,7.494430215031565,1.9021075263969205,1
4677,10,11.888199370914164,2,1,0,9,1,9,0,6421,1,13,4,183,200,7.444248649496705,1.7227665977411035,1
4678,11,11.057644917277374,2,0,3,8,0,8,0,8241,0,1,9,408,436,6.317164686747284,1.7404661748405046,13
4679,10,10.877254425547346,2,0,0,2,2,2,100,745,2,1,4,255,283,7.587817219993427,1.8082887711792655,1
4680,17,11.544249698212255,2,2,1,4,2,13,100,11527,3,4,8,147,149,7.089243155027514,2.066862759472976,1
4681,1,10.808939759229288,2,0,2,2,1,15,0,7919,2,0,1,304,346,6.77078942390898,1.7749523509116738,2
4682,14,10.992116843150836,2,2,3,3,2,3,100,10791,2,4,7,95,102,7.767687277186908,2.2617630984737906,6
4683,5,11.57467886124571,2,1,2,10,2,3,0,2688,0,11,13,433,432,6.945051063725834,1.9878743481543455,7
4684,13,11.711981220755348,2,2,0,0,0,7,100,9887,1,3,11,200,258,7.419380582918692,1.7047480922384253,5
4685,18,11.558835294479426,2,3,2,0,2,0,50,395,1,6,3,309,357,7.519692404116539,2.0918640616783932,10
4686,5,10.4927176196763,2,0,2,15,2,1,0,4582,0,0,9,394,428,6.752270376141742,2.2192034840549946,10
4687,1,12.159457863500325,2,1,3,14,0,18,100,12501,0,12,14,401,449,7.10002716662926,2.0794415416798357,6
4688,17,11.012297666180684,2,0,1,0,2,0,0,2641,2,1,3,247,294,7.069023426578259,2.2512917986064953,2
4689,4,11.219641062063408,2,2,3,10,0,10,0,4223,1,2,13,106,160,7.028201432058005,1.8718021769015913,0
4690,5,11.979347688632267,2,3,2,14,1,14,100,12437,3,6,12,20,35,6.79794041297493,2.066862759472976,4
4691,2,11.417845258719959,2,2,1,14,1,14,0,5804,1,4,1,397,427,7.355001921105257,2.2617630984737906,10
4692,0,11.78329605464712,2,3,2,2,0,2,0,7638,1,7,2,393,422,7.554334823725748,1.791759469228055,9
4693,10,11.493028833255773,2,2,2,4,2,17,50,10365,1,3,2,354,411,7.494430215031565,2.2082744135228043,0
4694,15,11.840731688506164,2,1,0,9,1,9,50,7185,1,17,1,254,260,7.772331575169614,1.7227665977411035,8
4695,0,12.153599708269057,2,3,2,4,0,4,100,13000,3,7,2,242,244,7.742835955430749,1.62924053973028,10
4696,11,11.030590111603866,2,0,0,2,2,2,0,5142,3,1,14,397,440,6.889591308354466,1.916922612182061,15
4697,18,11.864525553586182,0,3,3,6,1,6,50,1892,1,5,8,304,310,7.121252453244542,1.8082887711792655,8
4698,1,11.875204675628792,2,1,3,15,2,15,100,4943,0,15,7,371,420,7.59890045687141,2.0014800002101243,3
4699,19,11.592198645864736,2,1,3,15,1,15,100,8007,2,17,10,195,217,7.592870287844818,2.0541237336955462,2
4700,5,11.766458541341382,2,1,0,10,2,10,50,6112,3,10,4,215,239,7.742835955430749,2.2300144001592104,4
4701,19,11.071641450995672,2,0,2,0,2,0,0,13113,1,1,8,350,376,6.880384082186005,1.6094379124341003,13
4702,10,11.670544409123812,2,2,1,17,2,17,50,4629,2,4,7,153,210,6.293419278846481,2.1972245773362196,3
4703,8,11.046611022299611,2,2,1,11,1,11,0,7287,3,2,0,361,419,7.6787889981991535,1.9021075263969205,8
4704,9,11.188288909524681,0,0,0,6,1,6,100,4228,2,0,8,417,438,7.357556200910353,1.7047480922384253,11
4705,6,11.71777469092878,2,1,2,3,2,1,50,7733,2,10,1,100,134,7.23561914106675,1.8870696490323797,1
4706,18,11.448674902368618,2,0,2,13,1,12,100,3153,2,0,9,151,202,7.52131798019924,2.2300144001592104,10
4707,2,11.001332880498387,2,0,1,2,2,2,50,5328,0,1,0,442,455,6.555356891810665,2.2192034840549946,10
4708,18,10.984631487370677,2,0,2,5,0,5,0,1937,1,1,0,253,286,6.240275845170769,1.62924053973028,3
4709,8,11.970407272412146,2,1,2,5,2,7,50,6551,3,10,12,175,205,7.822444729489319,1.9600947840472698,8
4710,5,10.844080576933248,2,0,3,11,2,11,100,1948,1,1,7,470,509,7.5953872788539725,2.0918640616783932,9
4711,14,12.097144662911319,0,1,2,12,2,5,50,4983,1,15,14,441,469,7.369600720526409,2.2925347571405443,15
